"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1701","1427110_at","Raver1","71766","ribonucleoprotein, PTB-binding 1",-0.0748041443508223,6.33105082869937,-0.33296260254698,0.74486861711614,0.94360823987313,-5.96939346166123
"1702","1427114_at","Ttc19","72795","tetratricopeptide repeat domain 19",-0.345494071004055,5.29330208933851,-1.8465152584086,0.0894438976639227,0.610118636049957,-4.50446950073623
"1703","1427127_x_at","Hspa1b","15511","heat shock protein 1B",-0.751518111205313,6.54020067883925,-1.7237030733841,0.110228545392758,0.632579012264136,-4.67889869293158
"1704","1427147_at","Mms22l","212377","MMS22-like, DNA repair protein",-0.0658124352702441,4.75043824964241,-0.348485823237914,0.733471969210922,0.94360823987313,-5.96404852538754
"1705","1427149_at","Plekha6","240753","pleckstrin homology domain containing, family A member 6",-0.0542084394990763,7.04514950805698,-0.29601607134576,0.772243710743639,0.947832493094944,-5.98115257336245
"1706","1427167_at","Armcx4","100503043","armadillo repeat containing, X-linked 4",0.586175776290601,4.33288755445262,1.58089807039592,0.139710320503368,0.66536528005123,-4.87281556331221
"1707","1427178_at","Tmc4","353499","transmembrane channel-like gene family 4",-0.24280038986561,5.22341896042681,-1.48418337798193,0.163372500985015,0.684934838978532,-4.99808726871985
"1708","1427188_at","Arih1","23806","ariadne RBR E3 ubiquitin protein ligase 1",-0.122728590051406,5.7129819157991,-0.744008438794628,0.471092917849801,0.871360932332661,-5.74980835482323
"1709","1427191_at","Npr2","230103","natriuretic peptide receptor 2",-0.565198553346487,8.90633605654078,-1.74784125690363,0.105830834806015,0.629089706503016,-4.64514583120832
"1710","1427197_at","Atr","245000","ataxia telangiectasia and Rad3 related",-0.225211143205128,5.96364022780255,-1.25882607980487,0.231870853478709,0.756789149886268,-5.26847662918374
"1711","1427201_at","Mustn1","66175","musculoskeletal, embryonic nuclear protein 1",0.330615727588833,6.30396875535275,1.60533983472908,0.134221789759623,0.655567478404896,-4.84035630631535
"1712","1427202_at","Etfbkmt","320204","electron transfer flavoprotein beta subunit lysine methyltransferase",-0.643634312071917,7.89673587124134,-2.54502096174631,0.0255849360590115,0.542133671863936,-3.41555609276408
"1713","1427213_at","Pfkfb1","18639","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1",0.0310026179055338,8.03139023503295,0.17597922542106,0.86322516852468,0.963879753401043,-6.00992168359837
"1714","1427214_at","Agmat","75986","agmatine ureohydrolase (agmatinase)",-0.0823013877683572,10.5557071972838,-0.428078479486984,0.67612506662316,0.93420339892275,-5.93291572959754
"1715","1427219_at","Hba-a2","110257","hemoglobin alpha, adult chain 2",-0.0769740000620391,3.83617908312362,-0.431619041526509,0.673619403865481,0.933547249315058,-5.93138686668736
"1716","1427229_at","Hmgcr","15357","3-hydroxy-3-methylglutaryl-Coenzyme A reductase",-0.380512585005853,8.16465840300001,-1.15879177007949,0.268930470715938,0.772313146671411,-5.37782493383228
"1717","1427231_at","Robo1","19876","roundabout guidance receptor 1",0.985795027204192,5.2759399889623,3.48885736723305,0.00442925982281618,0.319694131211265,-1.83388374680155
"1718","1427233_at","Tshz1","110796","teashirt zinc finger family member 1",-0.0995297923446472,7.40054748566761,-0.545788566323993,0.595144338411315,0.913098163042018,-5.87561211638977
"1719","1427243_at","Rell1","100532","RELT-like 1",-0.135607580828465,8.29406197964986,-0.860684485327316,0.406166606335931,0.839559710391494,-5.65937770316903
"1720","1427244_at","Trappc12","217449","trafficking protein particle complex 12",0.070742677043536,6.90858997528187,0.421079708753316,0.681090012367002,0.93440045527781,-5.93590200164774
"1721","1427248_at","Nelfa","24116","negative elongation factor complex member A, Whsc2",0.0190439937200697,7.14004366485097,0.106832780511274,0.916674936882443,0.9766507014166,-6.0198845558086
"1722","1427249_x_at","Mup3","17842","major urinary protein 3",-0.169601016269468,2.37396611062516,-0.985011653897028,0.343931999304267,0.803662686144071,-5.55043582727761
"1723","1427251_at","Atp2a2","11938","ATPase, Ca++ transporting, cardiac muscle, slow twitch 2",0.316172663973258,7.00701720845259,1.26946668032742,0.22818065287142,0.7508161049467,-5.25644025093828
"1724","1427258_at","Trim24","21848","tripartite motif-containing 24",0.0654069610546522,8.90842211825317,0.280691957258233,0.78369496911316,0.953191317654195,-5.98563075048959
"1725","1427263_at","Xist","213742","inactive X specific transcripts",0.500721081583594,9.97813082260788,2.40624328853138,0.0330109948125635,0.552605189059412,-3.64165118220229
"1726","1427271_at","Zbtb44","235132","zinc finger and BTB domain containing 44",-0.227646788256004,6.70339209019463,-1.21288579021302,0.248353472142971,0.766390598546273,-5.31955944020584
"1727","1427274_at","Rnf214","235315","ring finger protein 214",0.0126443785378036,6.03360122390493,0.0645211111612373,0.949610468099571,0.981025961490943,-6.02358266403074
"1728","1427295_at","Slc38a10","72055","solute carrier family 38, member 10",0.259962616905947,8.17644717929428,1.1973758670797,0.254122698074535,0.767765341382214,-5.33647644290641
"1729","1427301_at","Cd48","12506","CD48 antigen",0.227865960953583,5.94612357906186,1.12484642457561,0.282502820240314,0.786166661427727,-5.41331834408689
"1730","1427321_s_at","Cxadr","13052","coxsackie virus and adenovirus receptor",0.278087251976143,5.03003125495831,1.09172686543443,0.296243716776945,0.792514220536962,-5.44713386424535
"1731","1427322_at","Brwd1","93871","bromodomain and WD repeat domain containing 1",-0.0866374042456322,6.31344062524149,-0.491278053707195,0.632032060861584,0.929075442961934,-5.90380054123607
"1732","1427329_a_at","Ighm","16019","immunoglobulin heavy constant mu",1.09379804777104,6.45039203077192,3.34869413739759,0.00574291219524169,0.34178987144196,-2.06947609159207
"1733","1427347_s_at","Tubb2a","22151","tubulin, beta 2A class IIA",0.160989498891182,10.5674727522031,0.616178229483176,0.549209334189875,0.903386962121232,-5.83506867623423
"1734","1427353_at","Clasp1","76707","CLIP associating protein 1",0.0144867044544252,4.29564101064423,0.0799687798101859,0.937571312598291,0.978033005362522,-6.02244393295219
"1735","1427356_at","Fam89a","69627","family with sequence similarity 89, member A",-0.221998569114488,7.5807761098822,-0.695623423628255,0.499825542346909,0.881821489159566,-5.78381506855371
"1736","1427357_at","Cda","72269","cytidine deaminase",0.31002180608132,7.73131689673491,1.29048697618945,0.22102949529413,0.744713486219225,-5.23244020029673
"1737","1427358_a_at","Dapk1","69635","death associated protein kinase 1",0.307664525969129,8.25790429675524,1.34458377773373,0.20345753390815,0.719382153743692,-5.16934272667534
"1738","1427359_at","Kdm7a","338523","lysine (K)-specific demethylase 7A",-0.285993997728363,3.99734008624418,-1.74432628478301,0.106461323368084,0.629209011046518,-4.65007755813135
"1739","1427368_x_at","Fes","14159","feline sarcoma oncogene",0.250660268773411,6.25548795357258,1.78925161798194,0.0986506373180532,0.615004357023104,-4.58662531185724
"1740","1427371_at","Abca8a","217258","ATP-binding cassette, sub-family A (ABC1), member 8a",-0.302235806048863,10.2187435202924,-1.46584437481018,0.168225238665366,0.689023423940867,-5.0212487791751
"1741","1427375_at","Trmt10a","108943","tRNA methyltransferase 10A",-0.197664486358943,5.1055802701639,-1.22605201044379,0.243537531819464,0.764744333712622,-5.3050674866238
"1742","1427377_x_at","Hsd3b3","15494","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 3",-0.543890495211974,10.1140260459547,-3.63568563282923,0.00337846428345185,0.273564106402252,-1.58823176714081
"1743","1427382_a_at","Suv39h1","20937","suppressor of variegation 3-9 1",-0.184742509218558,5.17046342583899,-1.01295771969304,0.330935289213338,0.796298531268243,-5.52423514425746
"1744","1427386_at","Arhgef16","230972","Rho guanine nucleotide exchange factor (GEF) 16",0.160763828628877,6.10019254890383,0.774911656974872,0.453290112641697,0.865355779835634,-5.72700407915884
"1745","1427408_a_at","Thrap3","230753","thyroid hormone receptor associated protein 3",0.187074345021129,4.70132382125734,1.14007993864921,0.276348410681188,0.779825923451345,-5.39749363969449
"1746","1427410_at","Dleu2","668253","deleted in lymphocytic leukemia, 2",-0.335658774260274,7.86693560227656,-1.60136495246253,0.135101386871726,0.657885014331884,-4.84565632777299
"1747","1427414_at","Prkar2a","19087","protein kinase, cAMP dependent regulatory, type II alpha",0.315515498998606,3.89737720119199,1.43601914360884,0.176377537034347,0.695831352762232,-5.05849799373385
"1748","1427422_at","Angptl8","624219","angiopoietin-like 8",-0.275855218373495,9.52129766319364,-0.689880781127408,0.503304303526064,0.882429645967541,-5.7877121533184
"1749","1427425_at","Slc25a51","230125","solute carrier family 25, member 51",0.157876974082183,7.95632012278938,0.893860228979628,0.388853955422759,0.832014260351201,-5.63154844743018
"1750","1427441_a_at","Suclg2","20917","succinate-Coenzyme A ligase, GDP-forming, beta subunit",0.146961658305512,9.44385140349011,0.832382394103223,0.421340524573448,0.845943964293094,-5.68238757859283
"1751","1427447_a_at","Triobp","110253","TRIO and F-actin binding protein",-0.106637456563101,8.01791688360952,-0.603367283886235,0.557421161290963,0.903931266707389,-5.84279143639307
"1752","1427450_x_at","Myo1b","17912","myosin IB",-0.220719809771444,8.9303786776727,-1.31396114627385,0.213258788703513,0.73176287466355,-5.20529363923448
"1753","1427456_at","Wdfy3","72145","WD repeat and FYVE domain containing 3",0.0531520606386433,6.30131467051828,0.270977289630796,0.790982124978971,0.955770067682923,-5.98834809469393
"1754","1427457_a_at","Bmp1","12153","bone morphogenetic protein 1",0.424263155226778,6.09107169946426,1.08226136614626,0.300262185219927,0.79282098936559,-5.45664825684616
"1755","1427468_at","Ppp3cb","19056","protein phosphatase 3, catalytic subunit, beta isoform",0.165510081455856,6.12532461823651,1.03517016436925,0.320863396167432,0.79282098936559,-5.50297462705757
"1756","1427472_a_at","C8b","110382","complement component 8, beta polypeptide",-0.787808567449877,9.38237263984688,-2.79683569496435,0.0160467446069303,0.470571791306184,-2.99814173253002
"1757","1427474_s_at","Gstm3","14864","glutathione S-transferase, mu 3",0.054816873559151,9.74270280169831,0.194201818560103,0.849244588933257,0.962478317410664,-6.0064889309219
"1758","1427480_at","Leap2","259301","liver-expressed antimicrobial peptide 2",0.260706701833213,10.5355213514681,1.04504818458729,0.316457573552582,0.79282098936559,-5.49339738173211
"1759","1427515_at","Gsap","212167","gamma-secretase activating protein",0.348506059654238,5.54048290169694,1.6181270267694,0.131425903602962,0.653986402101346,-4.82325066754296
"1760","1427533_at","Als2cl","235633","ALS2 C-terminal like",0.334579413044755,5.36949402265683,1.64507374249128,0.125700265249957,0.653753125445287,-4.7869299558583
"1761","1427535_s_at","Obsl1","98733","obscurin-like 1",0.036217213983357,3.81725468021941,0.212644602536285,0.83514936493883,0.962478317410664,-6.00267295852298
"1762","1427537_at","Eppk1","223650","epiplakin 1",-0.0509883117593883,7.28934322085008,-0.173797587850517,0.864902291452167,0.963879753401043,-6.01031013265085
"1763","1427546_at","Abca8b","27404","ATP-binding cassette, sub-family A (ABC1), member 8b",-0.407093898328402,6.95039732653977,-1.95221840078828,0.0744732921832487,0.607761942239176,-4.34931229887191
"1764","1427552_a_at","Gstz1","14874","glutathione transferase zeta 1 (maleylacetoacetate isomerase)",0.114809045706187,11.5342863426962,0.648115358311746,0.529034261408072,0.894483748596262,-5.81515714035874
"1765","1427564_at","Diaph2","54004","diaphanous related formin 2",-0.376502807781442,6.21056134299245,-2.0164624386633,0.0665373002321993,0.594369088160012,-4.25296150134666
"1766","1427590_at","Zfp39","22698","zinc finger protein 39",-0.169263810469825,3.12230732550865,-0.978208149506475,0.347151043622307,0.806542624953686,-5.55672111189987
"1767","1427595_at","Acaca","107476","acetyl-Coenzyme A carboxylase alpha",0.0974165398645139,4.57708569952206,0.440930482184275,0.667049218917284,0.932238109260876,-5.92730791532128
"1768","1427602_at","Dep1","170624","diabetic embryopathy 1",0.0258028777436148,3.1661723918888,0.132504804790754,0.896766048251987,0.970407325470727,-6.01675240808898
"1769","1427603_at","Atf7ip2","75329","activating transcription factor 7 interacting protein 2",-0.0162724565210213,2.98364521947315,-0.0950934939187178,0.925799413804489,0.9766507014166,-6.02109339174554
"1770","1427604_a_at","Atp9a","11981","ATPase, class II, type 9A",0.684303013090631,7.41656490732148,2.14440863726141,0.0530197461714282,0.573257959683341,-4.05694914840827
"1771","1427633_a_at","Pappa","18491","pregnancy-associated plasma protein A",0.276656588082657,4.16677201110687,1.91999328763466,0.0787743028565192,0.610118636049957,-4.39707439178459
"1772","1427663_a_at","Clk4","12750","CDC like kinase 4",-0.103535882407106,6.70783501506162,-0.595586529620797,0.562441380591748,0.905215124800944,-5.84740756947626
"1773","1427692_a_at","Cask","12361","calcium/calmodulin-dependent serine protein kinase (MAGUK family)",0.109387795275973,4.2624603516841,0.614090048314315,0.550543257546629,0.903931266707389,-5.83633784785443
"1774","1427703_at","Pafah1b1","18472","platelet-activating factor acetylhydrolase, isoform 1b, subunit 1",0.177771153973778,5.50948748286602,1.04690331218895,0.315635159089907,0.79282098936559,-5.49159037678261
"1775","1427711_a_at","Ceacam1","26365","carcinoembryonic antigen-related cell adhesion molecule 1",0.136833904233787,6.91918882216845,0.441527822181346,0.666628707840752,0.932238109260876,-5.92704337285174
"1776","1427718_a_at","Mdm2","17246","transformed mouse 3T3 cell double minute 2",0.0770477682230828,5.55199393869554,0.364519686144837,0.721769636352348,0.939979061296081,-5.95827761225583
"1777","1427739_a_at","Trp53","22059","transformation related protein 53",0.056657893512944,6.61650063127247,0.247410443840178,0.808744633767468,0.961366607175385,-5.9945471598595
"1778","1427747_a_at","Lcn2","16819","lipocalin 2",1.72457311357073,6.91074896268765,3.61892911048497,0.00348424423440146,0.273564106402252,-1.61619305787304
"1779","1427773_a_at","Rabac1","14470","Rab acceptor 1 (prenylated)",-0.0801032049826755,9.4452228641683,-0.451354955541263,0.6597277255907,0.932238109260876,-5.92264160741004
"1780","1427776_a_at","Fgfr4","14186","fibroblast growth factor receptor 4",0.272509503279229,5.42266866379306,0.822661751579601,0.426637755488149,0.850656494674959,-5.69013359623042
"1781","1427782_a_at","Crhr1","12921","corticotropin releasing hormone receptor 1",0.204595933474397,4.16907939077539,1.17260183591461,0.263555280795121,0.770905759421663,-5.36314708627375
"1782","1427797_s_at","Ctse","13034","cathepsin E",-0.0374775245254502,3.7567168617137,-0.129223344247484,0.899307067471485,0.970458809260778,-6.01719012016904
"1783","1427822_a_at","Copg2os2","100044236","coatomer protein complex, subunit gamma 2, opposite strand 2",0.0895982863364355,3.95996005207343,0.539087483305996,0.599618966403599,0.91606886306627,-5.8792294831474
"1784","1427826_a_at","Slco1b2","28253","solute carrier organic anion transporter family, member 1b2",0.267990445571476,6.95413676788794,0.410759811665652,0.688439444754095,0.93440045527781,-5.94021824740704
"1785","1427844_a_at","Cebpb","12608","CCAAT/enhancer binding protein (C/EBP), beta",0.173984898960596,8.85043618630668,0.513046318416681,0.617169171646311,0.92559466927919,-5.89288295889241
"1786","1427866_x_at","Hbb-b2","15130","hemoglobin, beta adult minor chain",-0.035435298670575,3.49029681859244,-0.186089414836189,0.855462218539847,0.962478317410664,-6.00805862371404
"1787","1427878_at","Cystm1","66060","cysteine-rich transmembrane module containing 1",-0.0600616327030448,7.98213616349479,-0.332814912264202,0.744977354943905,0.94360823987313,-5.96944316777162
"1788","1427883_a_at","Col3a1","12825","collagen, type III, alpha 1",-0.180912005108889,9.13303148039863,-0.675300493605118,0.512201220885447,0.886717524912622,-5.79747299194133
"1789","1427886_at","Pom121","107939","nuclear pore membrane protein 121",-0.0104095495800429,8.14253922069802,-0.0477507513590626,0.962695075381685,0.983669516950312,-6.02454341808461
"1790","1427891_at","Gimap6","231931","GTPase, IMAP family member 6",-0.298272880234644,6.48431235418956,-1.70664611117102,0.113433507302109,0.641412250686051,-4.70258617027008
"1791","1427893_a_at","Pmvk","68603","phosphomevalonate kinase",0.178999180941773,9.19441039182432,0.750071146795038,0.467566297232507,0.869572320983478,-5.74540071000533
"1792","1427894_at","Vasn","246154","vasorin",-0.125858862874666,6.00827737413388,-0.662288514328937,0.520218758849895,0.889224278246024,-5.80602131846777
"1793","1427896_at","Suds3","71954","suppressor of defective silencing 3 homolog (S. cerevisiae)",-0.0788759400617334,8.41361004395574,-0.395898345900274,0.699081616959838,0.934795015185489,-5.94625117652538
"1794","1427908_at","Bnip1","224630","BCL2/adenovirus E1B interacting protein 1",0.179331741330777,7.08505050751393,0.923558986985644,0.373791386823053,0.82199187340856,-5.60586202069634
"1795","1427912_at","Cbr3","109857","carbonyl reductase 3",0.219550853979117,4.72141514933895,1.29888344043876,0.218224067732874,0.741413987443906,-5.22277167375236
"1796","1427915_s_at","Eloc","67923","elongin C",0.0902230828360366,5.78078819180701,0.413711334339369,0.686334050805947,0.93440045527781,-5.93899439758356
"1797","1427916_at","St7l","229681","suppression of tumorigenicity 7-like",-0.195694034579629,8.30703825288609,-1.14614001921699,0.273928952824012,0.778513997516077,-5.391151391042
"1798","1427918_a_at","Rhoq","104215","ras homolog family member Q",-0.150895297935107,7.19552413376729,-0.854297385354685,0.409558512625617,0.841997025246152,-5.66462964451656
"1799","1427924_at","Stx17","67727","syntaxin 17",-0.165207552041278,5.44599996496577,-0.957523327236807,0.357070482875531,0.814786085221049,-5.57560384598203
"1800","1427927_at","Hscb","100900","HscB iron-sulfur cluster co-chaperone",0.19968069500792,6.23901672341739,1.27581512666846,0.226001542872499,0.74979878575064,-5.24922288548402
"1801","1427929_a_at","Pdxk","216134","pyridoxal (pyridoxine, vitamin B6) kinase",-0.158783934108703,8.79942894699212,-0.868537952564684,0.402021981581048,0.836225880118229,-5.65287298652546
"1802","1427934_at","Lyrm2","108755","LYR motif containing 2",0.124631902625962,6.62107050600817,0.690038167574496,0.503208770448619,0.882429645967541,-5.78760574321938
"1803","1427945_at","Dpyd","99586","dihydropyrimidine dehydrogenase",-0.0946522345761078,9.35806746901026,-0.515219160445331,0.615695117939547,0.92559466927919,-5.89176837379969
"1804","1427954_at","BC048403","270802","cDNA sequence BC048403",-0.241401839021213,5.09003306436415,-1.46948556922902,0.167252133079847,0.688510682184211,-5.01666555484593
"1805","1427956_at","Pcgf1","69837","polycomb group ring finger 1",0.0602563350430092,5.39768309342088,0.31345952318417,0.759276666776792,0.94705476716245,-5.9757699833798
"1806","1427962_at","Ccdc102a","234582","coiled-coil domain containing 102A",0.161304503683439,4.84769600113777,0.999115262734124,0.337327562205834,0.800434846563938,-5.5372898350137
"1807","1427963_s_at","Rdh9","103142","retinol dehydrogenase 9",-1.08888287735358,10.1050725903249,-3.76404857383973,0.00266973193193488,0.240869147636791,-1.37477368992588
"1808","1427980_at","Cmip","74440","c-Maf inducing protein",-0.0933078865874668,7.49350416944363,-0.505321603852636,0.622423682610079,0.927955112546626,-5.89680900172297
"1809","1427981_a_at","Csad","246277","cysteine sulfinic acid decarboxylase",-0.983427350690429,9.58342656655593,-2.77627926985439,0.0166718918519451,0.482014588537758,-3.03247764094805
"1810","1427982_s_at","Syne2","319565","spectrin repeat containing, nuclear envelope 2",-0.219102725250636,6.43226057954029,-0.951542975943129,0.3599755725702,0.815178377648857,-5.58099928845934
"1811","1427983_at","Zfp280c","208968","zinc finger protein 280C",-0.0524540996750931,7.0145223830599,-0.300961877477098,0.768559621860034,0.947832493094944,-5.97965722370301
"1812","1427985_at","Spin4","270624","spindlin family, member 4",0.0744316459067154,3.24826252252538,0.426987096423257,0.676898259175705,0.93420339892275,-5.93338454489909
"1813","1427991_s_at","Usp45","77593","ubiquitin specific petidase 45",-0.334881944735526,7.02147630002014,-1.99499877761071,0.0690972484225718,0.594369088160012,-4.28531497355817
"1814","1427994_at","Cd300lf","246746","CD300 molecule like family member F",0.103747841177743,5.35566768397048,0.609634048094552,0.55339574138245,0.903931266707389,-5.83903266383045
"1815","1427997_at","Ndufaf4","68493","NADH:ubiquinone oxidoreductase complex assembly factor 4",-0.319923890743071,8.75830183003199,-1.64134668352753,0.126478926862483,0.653986402101346,-4.79197543932151
"1816","1428004_at","Snrnp25","78372","small nuclear ribonucleoprotein 25 (U11/U12)",-0.130477928410237,6.14626239446132,-0.717979421542126,0.486420741016959,0.879061692381068,-5.76836187935894
"1817","1428009_a_at","Abcc10","224814","ATP-binding cassette, sub-family C (CFTR/MRP), member 10",0.011928239603697,5.68425105093501,0.0740356549806035,0.942193565075259,0.978397353106956,-6.0229100687333
"1818","1428010_at","Timm9","30056","translocase of inner mitochondrial membrane 9",-0.2281409692754,4.46480464344163,-0.91930018995775,0.375926051161065,0.822227484290329,-5.6095899380045
"1819","1428012_at","C8a","230558","complement component 8, alpha polypeptide",-0.8217993473524,10.6507884240324,-2.85850776259401,0.0143070443792875,0.45857216728797,-2.89492213807609
"1820","1428016_a_at","Rasip1","69903","Ras interacting protein 1",0.0907276111043629,4.80542557706077,0.53417171455703,0.60291235223249,0.917990516184014,-5.88185609873803
"1821","1428021_at","Mccc2","78038","methylcrotonoyl-Coenzyme A carboxylase 2 (beta)",0.0900678777901867,5.15477602165597,0.358069383169257,0.726468769545022,0.943380853237561,-5.96062972209043
"1822","1428023_at","3110009E18Rik","73103","RIKEN cDNA 3110009E18 gene",0.0113580665494304,5.35264103444186,0.0626695580253421,0.951054410884902,0.981166104618019,-6.02370282379289
"1823","1428025_s_at","Pitpnc1","71795","phosphatidylinositol transfer protein, cytoplasmic 1",-0.129570670848345,4.3755895428229,-0.550433004698238,0.592053147544135,0.911369015745664,-5.87308008278409
"1824","1428062_at","Cpa1","109697","carboxypeptidase A1, pancreatic",1.79506499983219,4.97341824656135,2.42480345637134,0.0319088062980424,0.552605189059412,-3.61161798521531
"1825","1428069_at","Cdca7","66953","cell division cycle associated 7",-0.0393799813837186,5.09198963395769,-0.207314521496481,0.839217075732098,0.962478317410664,-6.00381108196901
"1826","1428083_at","Neat1","66961","nuclear paraspeckle assembly transcript 1 (non-protein coding)",0.909810535446979,10.1234185020181,2.50573379639033,0.0275045244956466,0.542133671863936,-3.47990426358166
"1827","1428106_at","Cluh","74148","clustered mitochondria (cluA/CLU1) homolog",0.322986195143825,9.51249083030925,1.36260367087548,0.197864736757693,0.715662210455441,-5.14790770457541
"1828","1428111_at","Slc38a4","69354","solute carrier family 38, member 4",-0.0373384937349375,10.5954523095568,-0.189383433178313,0.852936320892028,0.962478317410664,-6.00742927933233
"1829","1428112_at","Manf","74840","mesencephalic astrocyte-derived neurotrophic factor",0.00220425479347952,9.82083578663394,0.00802502594880474,0.993728000482104,0.997413023969676,-6.02567424006716
"1830","1428113_at","Tmtc4","70551","transmembrane and tetratricopeptide repeat containing 4",-0.260423251589462,7.48810078089472,-1.40361186792196,0.185609275108755,0.703174122540018,-5.098371494561
"1831","1428141_at","Gga2","74105","golgi associated, gamma adaptin ear containing, ARF binding protein 2",0.191142048120469,7.00914970781101,1.01136831187265,0.331664739555686,0.796298531268243,-5.52574172289505
"1832","1428172_at","Prpf39","328110","pre-mRNA processing factor 39",-0.211015886844053,6.70743084917597,-1.21013962028643,0.249367377813695,0.766993601457275,-5.32256697457406
"1833","1428224_at","Hnrnpdl","50926","heterogeneous nuclear ribonucleoprotein D-like",0.414368796769311,4.65182758131577,1.78164713984308,0.0999354647385597,0.617086623052108,-4.59742908178055
"1834","1428229_at","Prkd3","75292","protein kinase D3",-0.381426786910339,9.66310313759423,-1.89386544073669,0.0824273714347815,0.610118636049957,-4.43550817552309
"1835","1428246_at","Vps26b","69091","VPS26 retromer complex component B",-0.255929354612946,7.21065000257073,-1.62529757376683,0.129880448318209,0.653986402101346,-4.81362172327233
"1836","1428265_at","Ppp2r1b","73699","protein phosphatase 2, regulatory subunit A, beta",0.094881215746673,8.10564913638998,0.539109070687236,0.599604523927991,0.91606886306627,-5.87921789804431
"1837","1428280_at","Fip1l1","66899","FIP1 like 1 (S. cerevisiae)",-0.0740959345427123,6.99337133953468,-0.418300160705848,0.683066180780325,0.93440045527781,-5.93707475531551
"1838","1428294_at","Zpr1","22687","ZPR1 zinc finger",-0.33152095634745,6.55519718574074,-1.23853494861293,0.239040130354522,0.763202645995241,-5.29121725988986
"1839","1428306_at","Ddit4","74747","DNA-damage-inducible transcript 4",-0.0772877591765244,6.17113228910635,-0.360813654124417,0.724468097731567,0.942359784314029,-5.95963403729997
"1840","1428315_at","Ebna1bp2","69072","EBNA1 binding protein 2",-0.13181013065018,7.46128894993495,-0.755972338394531,0.464149526059628,0.868847717497737,-5.74107938553485
"1841","1428330_at","Dop1b","70028","DOP1 leucine zipper like protein B",-0.0557538887756737,7.71996405041025,-0.223081797976574,0.827198606778019,0.962478317410664,-6.00036133150853
"1842","1428335_a_at","Scfd1","76983","Sec1 family domain containing 1",-0.0135273779042553,8.27021008100855,-0.0773350480904061,0.939622861709892,0.978033005362522,-6.02265528042986
"1843","1428340_s_at","Atp13a2","74772","ATPase type 13A2",-0.221624087391229,6.8736915759873,-1.25017761243543,0.234905241502991,0.758421694236296,-5.27820330423425
"1844","1428357_at","Tdrp","72148","testis development related protein",-0.281590469808457,7.21633679528805,-1.65579048617856,0.123484719299173,0.653753125445287,-4.77238351308914
"1845","1428359_s_at","Zg16","69036","zymogen granule protein 16",1.57118117563221,3.4955309229644,2.03520705528326,0.0643738898935816,0.594369088160012,-4.2245769469193
"1846","1428365_a_at","Lonp1","74142","lon peptidase 1, mitochondrial",0.105584583537626,9.0671567083626,0.600587036212501,0.559212176376099,0.903931266707389,-5.84444734792028
"1847","1428367_at","Ndst1","15531","N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1",0.167821199408706,8.85986452992504,0.940487402339991,0.36539004046878,0.817346316420523,-5.59089763357606
"1848","1428369_s_at","Arhgap21","71435","Rho GTPase activating protein 21",-0.304021563095719,8.08898069493689,-1.60831401983898,0.133566903703831,0.655567478404896,-4.83638522834381
"1849","1428372_at","St5","76954","suppression of tumorigenicity 5",0.0475276655107351,8.16054569843033,0.271656995894433,0.790471583989171,0.955770067682923,-5.98816104341222
"1850","1428390_at","Wdr43","72515","WD repeat domain 43",-0.149363092384375,6.94462696014393,-0.944458951728804,0.363438403507446,0.817156314717408,-5.58735316916012
"1851","1428392_at","Rassf2","215653","Ras association (RalGDS/AF-6) domain family member 2",0.184057328396997,3.37373135322034,1.08988394912889,0.297022909653055,0.792514220536962,-5.44899156287795
"1852","1428443_a_at","Rap1gap","110351","Rap1 GTPase-activating protein",0.334038548696751,6.10432638157814,1.9188007726277,0.0789377524555496,0.610118636049957,-4.39883431879491
"1853","1428449_at","Gtf3c2","71752","general transcription factor IIIC, polypeptide 2, beta",-0.538627572441398,6.38179440420942,-2.94535167758718,0.0121701533010514,0.435627143774644,-2.74913700507778
"1854","1428454_at","Bcas3","192197","breast carcinoma amplified sequence 3",-0.263040659278466,6.52037311867501,-1.44123778214851,0.174927553539417,0.695831352762232,-5.0520182212071
"1855","1428483_a_at","Mis18a","66578","MIS18 kinetochore protein A",-0.373640432889438,4.88720014943614,-2.22200145249187,0.046126735310833,0.573257959683341,-3.93568233048578
"1856","1428488_at","Pigk","329777","phosphatidylinositol glycan anchor biosynthesis, class K",-0.162860927240765,7.51507956989757,-1.04539174045605,0.31630514894716,0.79282098936559,-5.49306293700039
"1857","1428492_at","Glipr2","384009","GLI pathogenesis-related 2",0.0459519663174461,3.25893580720475,0.262166418068085,0.797609223057062,0.959013995773413,-5.99073091373503
"1858","1428529_at","Snhg5","72655","small nucleolar RNA host gene 5",-0.261731401847324,6.59519457227111,-1.48618387881327,0.162850404382662,0.684934838978532,-4.99554899259743
"1859","1428543_at","Ppat","231327","phosphoribosyl pyrophosphate amidotransferase",-0.369695408929005,4.54482736279169,-1.36712229271654,0.1964823480499,0.714783076614062,-5.14250062171735
"1860","1428570_at","Ccnc","51813","cyclin C",-0.166434706366866,5.58425996636574,-0.888150609338623,0.391796949371536,0.834463273153278,-5.636403269083
